"","y","x","expert","NDAI","SD","CORR","DF","CF","BF","AF","AN"
"4923",228,255,-1,-1.19237761111111,0.882784245555556,0.16272351,302.153462222222,285.201264444444,268.297488888889,239.873453333333,217.714876666667
"4924",231,255,-1,-0.981118451111111,1.19403638888889,0.16006095,301.140397777778,285.555002222222,268.470878888889,239.757316666667,217.820842222222
"4925",234,255,-1,-0.770071883333333,0.883342884444444,0.159785118888889,300.882447777778,284.836538888889,268.522257777778,239.963895555556,218.016178888889
"4926",237,255,-1,-0.914102085555555,0.734753743333333,0.157508675555556,300.169606666667,285.249426666667,268.415755555556,239.93071,218.418622222222
"4927",240,255,-1,-1.05667836,1.35880579888889,0.155375588888889,299.721401111111,283.533953333333,266.980708888889,239.426315555556,218.980813333333
"4928",243,255,-1,-1.13613119444444,1.35274151111111,0.149572951111111,296.940671111111,281.167971111111,265.475017777778,239.144283333333,219.385665555556
"4929",246,255,-1,-1.10991045,1.04350405888889,0.144807875555556,294.185906666667,279.03132,264.364817777778,239.070704444444,219.639335555556
"4930",249,255,-1,-0.94396158,1.09056029888889,0.140329965555556,292.094741111111,277.843788888889,263.247654444444,238.730337777778,220.180925555556
"4931",252,255,-1,-0.706570716666667,1.32146576666667,0.1379999,290.974635555556,276.615851111111,262.560767777778,238.579152222222,220.63555
"4932",255,255,-1,-0.797726835555556,1.5757394,0.133908565555556,289.891998888889,275.482363333333,261.988945555556,238.906943333333,221.37943
"4933",258,255,-1,-0.875051586666667,1.24859136666667,0.132496067777778,289.030914444444,276.822961111111,262.767342222222,239.414008888889,221.473351111111
"4934",261,255,-1,-0.951881836666667,1.29471334444444,0.135789276666667,291.58286,278.433813333333,264.442413333333,240.149864444444,221.773308888889
"4935",264,255,-1,-1.08109917555556,1.25067643777778,0.139586372222222,294.083417777778,279.51672,263.286987777778,239.346311111111,221.953932222222
"4936",267,255,-1,-1.0523814,1.13725603111111,0.137947611111111,293.55708,276.224372222222,260.826028888889,238.603767777778,222.410162222222
"4937",270,255,-1,-1.05892186222222,1.19364745,0.130454665555556,289.421588888889,272.622973333333,258.618735555556,237.648495555556,222.709052222222
"4938",273,255,-1,-0.732578511111111,1.20254073666667,0.120796093333333,285.21036,268.612973333333,255.264845555556,236.605188888889,223.927895555556
"4939",276,255,-1,-0.980461063333333,1.93013554777778,0.106460104444444,278.898873333333,263.270398888889,252.762938888889,236.630606666667,225.087331111111
"4940",279,255,-1,-0.836006295555556,1.41658419,0.0956662685555556,273.57878,259.213837777778,250.616382222222,236.440627777778,225.633737777778
"4941",282,255,-1,-0.533497468888889,1.20425463222222,0.0868544146666667,268.60789,256.987276666667,248.852207777778,235.38795,225.710266666667
"4942",285,255,-1,-0.763032355555556,1.15747016222222,0.0811395363333333,265.918938888889,252.617907777778,245.805504444444,234.435891111111,226.038054444444
"4943",288,255,-1,-0.8707855,1.35528244444444,0.0693908624444444,260.631218888889,249.093298888889,244.763267777778,234.610086666667,226.406518888889
"4944",291,255,-1,-1.07370805222222,1.05493425888889,0.063599207,257.045611111111,249.256792222222,246.29786,235.859701111111,226.576433333333
"4945",294,255,-1,-0.817954098888889,0.946523338888889,0.0677314634444444,258.028443333333,252.816722222222,250.000138888889,237.21287,225.74425
"4946",297,255,-1,-0.703697032222222,1.98894651444444,0.0736437446666667,262.709537777778,258.675991111111,252.458964444444,237.79219,225.879648888889
"4947",369,255,1,2.53342308888889,21.3572851111111,0.122421647555556,267.136438888889,234.883288888889,243.259181111111,232.632646666667,210.474337777778
"4948",372,255,1,2.25105958888889,18.4249250666667,0.123487812888889,258.047976666667,272.333178888889,253.01634,221.092848888889,204.921451111111
"4949",375,255,1,2.15171607777778,19.2410613444444,0.151420798666667,289.307862222222,255.343777777778,241.490722222222,225.26233,214.204452222222
"4950",378,255,1,1.82179833333333,13.3077280555556,0.076220756,262.567988888889,259.918118888889,256.280587777778,241.100054444444,226.404111111111
