"","y","x","expert","NDAI","SD","CORR","DF","CF","BF","AF","AN"
"63",303,78,1,1.29691286111111,4.75722018888889,0.174369532222222,162.838092222222,124.690342222222,120.487412222222,110.356708888889,107.905912222222
"64",306,78,1,1.76984672222222,4.90906587777778,0.0981978918888889,148.76963,138.957886666667,129.025194444444,124.219395555556,124.276927777778
"65",309,78,1,2.02669384444444,9.57951724444444,0.117966541444444,152.129938888889,155.404623333333,151.527343333333,147.173226666667,144.104584444444
"66",312,78,1,1.75016170333333,5.79308216666667,0.110418692444444,181.028401111111,177.114191111111,173.653273333333,167.870526666667,164.318893333333
"67",315,78,1,1.31885927111111,4.25823107777778,0.120145116555556,202.608993333333,192.19385,187.863552222222,179.667206666667,164.84577
"68",318,78,1,1.18435029,4.56104957777778,0.178609068888889,211.714855555556,200.447192222222,194.201261111111,173.51172,152.220917777778
"69",321,78,1,1.29190592222222,6.05646493333333,0.238292865555556,218.262888888889,210.824074444444,188.284995555556,157.709321111111,140.325232222222
"70",324,78,1,1.15501410222222,4.0217958,0.303740758888889,227.228802222222,213.131708888889,171.045941111111,146.273344444444,128.961237777778
"71",327,78,1,1.28102465111111,3.18160023333333,0.327265937777778,239.262557777778,196.206527777778,159.578122222222,137.125207777778,125.118207777778
"72",330,78,1,1.47751477777778,4.52883315555556,0.28405429,242.81633,182.818267777778,154.898895555556,139.212626666667,130.706151111111
"73",333,78,1,1.54498232222222,3.55602438888889,0.212110223333333,232.253747777778,179.103676666667,160.599218888889,147.781978888889,142.759441111111
"74",336,78,1,1.43771005555556,4.95998687777778,0.153614743333333,218.147295555556,182.776258888889,170.813408888889,162.813202222222,158.053971111111
"75",339,78,1,0.864482792222222,4.91465413333333,0.137574898888889,216.779942222222,192.485517777778,183.302325555556,175.798485555556,167.960434444444
"76",342,78,1,0.355759006,3.30116606666667,0.149502475555556,219.014255555556,198.902701111111,194.374388888889,184.953046666667,168.507645555556
"77",345,78,1,0.493011549555556,3.27528244444444,0.154966972222222,225.738363333333,209.836688888889,204.744578888889,185.043217777778,170.610848888889
"78",348,78,1,1.02277303222222,3.87697018888889,0.14972024,230.078297777778,221.423582222222,207.344421111111,188.905786666667,178.262394444444
"79",351,78,1,1.13346475444444,3.79376485555556,0.141802012222222,239.11057,229.091716666667,210.237798888889,197.502168888889,189.5033
"80",354,78,1,1.14495601444444,2.64620121111111,0.125814465555556,252.08167,231.288573333333,218.212312222222,209.664367777778,202.108881111111
"81",357,78,1,1.47391274444444,1.53786179555556,0.0998130223333333,261.023502222222,235.293494444444,229.064153333333,225.00251,216.897946666667
"82",360,78,1,1.48433501111111,2.19958331111111,0.0640444494444444,264.18313,242.403984444444,244.373934444444,243.790332222222,235.895023333333
"83",291,81,1,3.10963518888889,17.2401566666667,0.176309765555556,225.476935555556,195.166167777778,174.456555555556,157.59453,144.316777777778
"84",294,81,1,2.53753045555556,13.8022856666667,0.198282618888889,206.679472222222,179.136593333333,162.047915555556,149.757277777778,139.255436666667
"85",297,81,1,1.31126696333333,17.8995361444444,0.230515026666667,204.121643333333,151.783152222222,127.461168888889,118.470636666667,109.787556666667
"86",300,81,1,1.16355726111111,6.80380752222222,0.174673248888889,164.371606666667,126.860444444444,123.406476666667,114.657306666667,107.919825555556
"87",303,81,1,1.84791913333333,10.0480639555556,0.10429626,147.622231111111,130.22584,127.638306666667,119.268567777778,117.544532222222
"88",306,81,1,1.86039881111111,11.2919590555556,0.0879953855555556,149.929336666667,153.652491111111,145.981145555556,140.630281111111,138.391144444444
"89",309,81,1,1.61082941111111,7.70594093333333,0.104879104666667,173.517874444444,174.846424444444,168.560896666667,162.661748888889,158.51983
"90",312,81,1,0.755911085666667,5.47116332222222,0.105080624666667,199.651935555556,188.582812222222,185.947923333333,179.221678888889,171.634355555556
"91",315,81,1,1.32831006333333,3.65222007777778,0.14214414,213.350327777778,201.128725555556,195.693841111111,185.957822222222,163.339273333333
"92",318,81,1,1.24644742555556,3.45912123333333,0.19802027,217.917705555556,208.861882222222,201.875821111111,170.410425555556,149.078421111111
"93",321,81,1,0.910729863333333,3.60967336666667,0.262830211111111,225.933963333333,219.06189,185.706293333333,155.124463333333,139.614533333333
"94",324,81,1,0.862640332222222,2.78668336666667,0.293606914444444,236.447583333333,213.889237777778,166.081465555556,146.825371111111,136.199366666667
"95",327,81,1,1.03351681222222,4.32376701111111,0.283820615555556,246.377331111111,189.371115555556,162.232816666667,149.88973,137.641638888889
"96",330,81,1,1.58149022222222,6.75633652222222,0.204114841111111,244.11812,180.098821111111,169.097128888889,153.746411111111,146.733588888889
"97",333,81,1,1.55977422222222,4.33953901111111,0.153544637777778,223.943948888889,187.004342222222,175.824442222222,164.304978888889,158.748347777778
"98",336,81,1,1.29055506777778,3.40237213333333,0.133605242222222,211.345324444444,197.941806666667,184.884542222222,177.517173333333,169.624267777778
"99",339,81,1,0.724547278888889,3.27042113333333,0.130113815555556,218.483376666667,203.09894,196.600414444444,187.049562222222,176.606858888889
"100",342,81,1,0.787226207777778,3.33091045555556,0.153064541111111,228.96729,211.66616,206.275423333333,192.535287777778,175.90338
"101",345,81,1,0.544743094111111,4.10217488888889,0.158748488888889,236.611611111111,222.432102222222,211.553773333333,192.97894,176.505175555556
"102",348,81,1,0.826545113333333,3.74636751111111,0.161456602222222,242.89554,229.906511111111,214.579335555556,195.48994,181.805732222222
"103",351,81,1,1.29176702666667,1.95119386333333,0.153957627777778,251.494862222222,234.014716666667,217.236171111111,201.837286666667,192.799927777778
"104",354,81,1,1.62039141111111,1.87271796666667,0.118884232444444,260.92664,238.003043333333,222.74571,213.381902222222,210.31513
"105",357,81,1,1.81995378888889,2.28916363333333,0.0861903506666667,264.666648888889,240.56248,233.475267777778,232.689375555556,230.508571111111
"106",360,81,1,0.9925815,2.28061258888889,0.0529631305555556,269.039767777778,245.334288888889,249.140665555556,254.214308888889,244.138733333333
"107",291,84,1,3.03439113333333,12.0537956555556,0.180241156666667,209.318382222222,183.26647,158.957597777778,137.234378888889,129.006996222222
"108",294,84,1,2.31581933333333,11.7996573555556,0.154308256888889,178.183457777778,160.790004444444,142.921062222222,136.221577777778,127.945493333333
"109",297,84,1,1.04853810666667,12.8017396444444,0.169372955555556,176.309304444444,142.074426666667,126.554061111111,120.885577777778,113.833148888889
"110",300,84,1,1.19592866,8.80221501111111,0.162930674444444,159.457708888889,136.030525555556,134.602163333333,125.707695555556,117.489944444444
"111",303,84,1,1.48957775555556,6.84947138888889,0.145335567777778,160.10285,150.447911111111,142.647052222222,130.579316666667,126.178371111111
"112",306,84,1,1.49740105555556,5.5160169,0.136282603333333,169.902292222222,164.991866666667,153.2669,147.496467777778,142.366093333333
"113",309,84,1,1.59023497777778,3.78496076666667,0.118393836,190.275545555556,174.645735555556,171.101863333333,164.852455555556,160.155832222222
"114",312,84,1,0.604596277111111,3.00574966666667,0.0922164502222222,202.087476666667,189.108885555556,186.487367777778,181.486236666667,171.177858888889
"115",315,84,1,1.3165787,3.67366955555556,0.126974038888889,207.066132222222,200.614164444444,199.406024444444,185.390012222222,164.592095555556
"116",318,84,1,1.0246996,3.85900767777778,0.199704926666667,214.225323333333,212.394517777778,201.055138888889,172.103158888889,150.652615555556
"117",321,84,1,0.410521342777778,6.08724916666667,0.248697993333333,224.912596666667,221.388794444444,185.160422222222,158.629273333333,144.947737777778
"118",324,84,1,0.612943555555556,5.02168626666667,0.268187994444444,237.271738888889,210.470058888889,174.711031111111,156.108903333333,144.580078888889
"119",327,84,1,1.25980853333333,6.46876027777778,0.237229155555556,248.607903333333,195.030772222222,172.561528888889,159.743221111111,149.838355555556
"120",330,84,1,1.40866946666667,3.8439625,0.170315525555556,244.370992222222,193.315558888889,179.444307777778,167.930465555556,160.446161111111
"121",333,84,1,1.26397121444444,4.38043214444444,0.142458652222222,225.69207,197.43688,187.829031111111,178.353908888889,170.484015555556
"122",336,84,1,1.00751367555556,2.92782561111111,0.12623605,224.595783333333,205.039726666667,197.593146666667,188.297838888889,178.843587777778
"123",339,84,1,0.432090710888889,2.71290555555556,0.127656955555556,228.583043333333,213.390463333333,206.704625555556,196.013068888889,182.730503333333
"124",342,84,1,0.495453598888889,3.72966267777778,0.157547137777778,235.740092222222,221.851981111111,215.233041111111,199.020972222222,180.277027777778
"125",345,84,1,0.582669455555556,3.40004918888889,0.16688997,244.103941111111,231.252451111111,218.047213333333,197.615624444444,181.639566666667
"126",348,84,1,1.05084279222222,2.9968545,0.168205556666667,251.626513333333,237.440316666667,219.201838888889,199.585573333333,188.049255555556
"127",351,84,1,1.4829565,2.0377269,0.142239842222222,259.219455555556,238.682706666667,219.484404444444,208.823617777778,202.050817777778
"128",354,84,1,1.78487794444444,1.78614167777778,0.0977467523333333,267.739036666667,240.521537777778,230.439001111111,226.06535,222.431568888889
"129",357,84,1,1.19826383888889,1.67264733333333,0.0599066886666667,269.13128,244.809825555556,247.454356666667,247.480042222222,240.549903333333
"130",360,84,1,0.638066327777778,2.72708146666667,0.0577239174444444,270.070495555556,256.195232222222,263.205916666667,259.846407777778,243.625505555556
"131",159,87,1,2.21070361111111,23.5331955555556,0.277074797777778,224.301977777778,174.547267777778,151.48774,131.47947,128.044498888889
"132",162,87,1,2.540008,26.1187737111111,0.231748947777778,219.587157777778,202.76286,175.20311,160.065122222222,162.087253333333
"133",165,87,1,2.81538133333333,18.4746817888889,0.216411548888889,271.798012222222,234.936537777778,209.324536666667,188.532241111111,182.940822222222
"134",168,87,1,2.63999117777778,12.6174608,0.321432105555556,300.952814444444,258.767778888889,214.779488888889,179.311854444444,155.637154444444
"135",171,87,1,2.51711148888889,15.3287987777778,0.299932712222222,316.790543333333,250.066235555556,201.865114444444,169.984437777778,162.12819
"136",174,87,1,2.55251272222222,19.6737016666667,0.32390929,310.485468888889,252.673564444444,202.755634444444,176.849554444444,163.452192222222
"137",288,87,1,2.51108971111111,15.5012487888889,0.173128374444444,212.027127777778,199.385956666667,180.787038888889,159.744293333333,142.85711
"138",291,87,1,2.37812,13.8887343333333,0.215555324444444,195.247245555556,158.20435,132.261077777778,117.694644444444,106.829959444444
"139",294,87,1,2.05115444444444,10.6652662555556,0.190349847777778,160.297923333333,122.72842,109.712903222222,106.651750666667,105.909471888889
"140",297,87,1,1.26590375666667,9.63683652222222,0.139827946666667,153.163614444444,130.063413333333,124.406435555556,118.319987777778,115.137084444444
"141",300,87,1,1.77368094444444,10.5098999222222,0.0876908467777778,150.161594444444,136.3931,137.8335,133.525944444444,128.834941111111
"142",303,87,1,1.49032049333333,5.82171496666667,0.125372856222222,155.838376666667,157.388488888889,153.83766,143.929584444444,136.740421111111
"143",306,87,1,1.66306578888889,4.56366734444444,0.134991901111111,177.642938888889,169.192393333333,161.102274444444,151.738735555556,144.72939
"144",309,87,1,1.75562893333333,5.2247887,0.102050346666667,189.682848888889,181.982072222222,176.957124444444,170.158365555556,165.512585555556
"145",312,87,1,1.00072233111111,3.19432271111111,0.102063398333333,205.306506666667,192.848093333333,194.135437777778,186.905336666667,172.126443333333
"146",315,87,1,1.36068482222222,4.98214104444444,0.143820517777778,213.362901111111,207.518884444444,203.720804444444,186.049604444444,163.404563333333
"147",318,87,1,0.829208033333333,5.69161665555556,0.205691862222222,217.982194444444,219.282646666667,204.963997777778,172.470021111111,153.430931111111
"148",321,87,1,0.424019872222222,4.71020454444444,0.257232384444444,233.270563333333,226.344973333333,189.268093333333,163.878721111111,148.110036666667
"149",324,87,1,0.934335655555556,3.34877233333333,0.255622055555556,247.132453333333,216.207578888889,177.919882222222,161.334002222222,151.695922222222
"150",327,87,1,1.04910551888889,5.92180978888889,0.214881261111111,252.890312222222,197.353393333333,180.536315555556,168.315786666667,160.284542222222
"151",330,87,1,1.11961380777778,3.43498358888889,0.152071712222222,248.546091111111,198.461187777778,187.956666666667,178.813883333333,169.032913333333
"152",333,87,1,0.895222188888889,3.53519598888889,0.125365708888889,229.745955555556,206.506077777778,198.746965555556,186.778765555556,179.449392222222
"153",336,87,1,0.0273205755555556,3.4518149,0.131919377777778,228.033958888889,214.233354444444,204.044308888889,196.23302,182.005881111111
"154",339,87,1,-0.0958312158111111,3.97172707777778,0.141612645555556,237.034393333333,220.744188888889,212.700364444444,198.318564444444,183.506493333333
"155",342,87,1,0.0138984934444444,2.47066822222222,0.156027737777778,242.292402222222,226.072038888889,217.989416666667,199.26902,183.892077777778
"156",345,87,1,0.226845207777778,1.98569832222222,0.167251876666667,250.134198888889,235.654465555556,217.118967777778,200.527998888889,184.13906
"157",348,87,1,0.812305551111111,2.61328707777778,0.164496607777778,256.186938888889,237.737596666667,219.5703,202.12066,189.938123333333
"158",351,87,1,1.53535344444444,1.96368298333333,0.139963355555556,262.020782222222,237.532633333333,223.918528888889,212.987748888889,203.856467777778
"159",354,87,1,1.66247297777778,2.75066066666667,0.0878249685555555,268.952532222222,243.14305,237.947386666667,233.940593333333,227.063436666667
"160",357,87,1,0.713109422222222,2.50351644444444,0.0656445175555556,270.126152222222,253.734534444444,257.845151111111,251.463287777778,240.872338888889
"161",360,87,1,1.7188809,2.15915728888889,0.069724602,273.035316666667,265.783544444444,268.385257777778,258.765635555556,242.464992222222
"162",156,90,1,1.99649862222222,24.3414388888889,0.24979448,206.405203333333,163.671076666667,147.927008888889,133.87862,127.06675
"163",159,90,1,1.90688584444444,23.5312512222222,0.328960996666667,212.102316666667,211.743756666667,177.744351111111,147.539551111111,140.148363333333
"164",162,90,1,1.69488422222222,12.4108569111111,0.313556543333333,285.300798888889,230.252492222222,184.998536666667,160.722844444444,154.892471111111
"165",165,90,1,1.76999801111111,18.2436581111111,0.308620857777778,292.863512222222,236.354996666667,201.519666666667,173.685383333333,159.270402222222
"166",168,90,1,1.90954294444444,9.21384992222222,0.339938322222222,302.066502222222,257.689678888889,207.964138888889,172.996357777778,159.301973333333
"167",171,90,1,1.83937436666667,11.1385763444444,0.337016658888889,324.549116666667,255.741948888889,210.257331111111,174.761068888889,160.204266666667
"168",174,90,1,2.0500565,9.57523293333333,0.356206018888889,317.691763333333,258.14725,205.185823333333,167.747705555556,154.647363333333
"169",177,90,1,2.65605932222222,12.8891138666667,0.312175581111111,321.610516666667,250.571161111111,204.016485555556,173.246011111111,165.939111111111
"170",180,90,1,2.89046164444444,13.1700145666667,0.326665413333333,314.620974444444,255.91935,218.247633333333,186.01776,159.75098
"171",267,90,1,3.50635981111111,43.8730117777778,0.0568563066111111,198.018336666667,189.977727777778,215.520155555556,229.122494444444,235.766846666667
"172",285,90,1,2.0059874,12.5313989333333,0.133114107444444,206.462197777778,190.226846666667,182.562456666667,168.901525555556,155.024122222222
"173",288,90,1,2.56741367777778,14.6037710666667,0.17679669,189.868555555556,167.71747,146.988862222222,128.195148888889,114.461702555556
"174",291,90,1,2.08997831111111,10.7208482444444,0.177048425555556,147.920855555556,119.768146333333,106.495747444444,101.106620222222,97.8584272222222
"175",294,90,1,1.83870198888889,8.87354627777778,0.141133661111111,142.600226666667,133.287263333333,125.287586666667,118.320788888889,115.218161111111
"176",297,90,1,1.25426566666667,6.19803376666667,0.124291293333333,156.90256,140.796178888889,132.831028888889,126.427226666667,123.45946
"177",300,90,1,1.36836377555556,5.57422133333333,0.104365172666667,158.624721111111,147.784924444444,145.820324444444,143.083216666667,136.430827777778
"178",303,90,1,1.36756239333333,3.94974111111111,0.112444386222222,173.296583333333,162.197764444444,163.846605555556,151.556243333333,144.769526666667
"179",306,90,1,1.54541945111111,6.07283926666667,0.125397018888889,182.380498888889,183.045448888889,170.580614444444,164.433687777778,156.085356666667
"180",309,90,1,1.55820418111111,3.44771742222222,0.112152601888889,199.527507777778,186.075288888889,184.639443333333,178.43338,171.083666666667
"181",312,90,1,1.37613301111111,4.46488005555556,0.0897756124444444,213.782741111111,196.260581111111,199.217113333333,188.784572222222,175.346002222222
"182",315,90,1,1.43807908888889,4.5829339,0.146668225555556,208.861083333333,210.737371111111,204.648785555556,186.203463333333,162.985257777778
"183",318,90,1,0.985013855555556,4.4689484,0.211421017777778,218.238003333333,219.350881111111,201.549635555556,172.607556666667,155.29545
"184",321,90,1,0.549265961888889,2.79426126666667,0.237475213333333,235.903316666667,222.333631111111,188.23335,165.369161111111,152.972562222222
"185",324,90,1,0.661624861111111,2.92466321111111,0.234632758888889,246.401144444444,210.105344444444,180.922706666667,167.533371111111,155.376531111111
"186",327,90,1,1.04762929888889,4.94722297777778,0.179295003333333,251.700363333333,200.441037777778,186.535264444444,173.408967777778,165.363538888889
"187",330,90,1,0.951467514444444,2.7616251,0.138959317777778,239.992257777778,203.625814444444,193.117284444444,183.75829,175.816148888889
"188",333,90,1,0.521259424444444,3.26556975555556,0.120377518888889,232.246791111111,209.000224444444,200.804681111111,192.592551111111,183.835353333333
"189",336,90,1,0.508491656666667,4.22206021111111,0.12476531,233.723045555556,215.209761111111,208.84235,199.475328888889,184.477821111111
"190",339,90,1,0.155995536333333,3.56902971111111,0.142467761111111,234.897736666667,222.274231111111,215.775432222222,200.604793333333,182.929313333333
"191",342,90,1,0.058674395,3.50965061111111,0.159890617777778,241.939464444444,229.983302222222,220.409974444444,198.895477777778,183.138564444444
"192",345,90,1,0.385653986666667,3.63078878888889,0.170040453333333,250.093525555556,237.972807777778,219.488418888889,199.727395555556,185.690774444444
"193",348,90,1,1.26245544777778,3.54732462222222,0.160951892222222,259.382682222222,241.19558,219.412157777778,204.88158,194.213036666667
"194",351,90,1,1.94769202222222,2.56876051111111,0.123414722333333,266.061831111111,239.774445555556,228.332051111111,220.960665555556,214.533581111111
"195",354,90,1,1.44860558888889,1.73864813333333,0.0758769632222222,273.207641111111,246.491588888889,247.7016,243.822444444444,235.396783333333
"196",357,90,1,0.80319045,2.16643252222222,0.065418613,273.568068888889,258.930732222222,264.043447777778,256.191753333333,242.025892222222
"197",369,90,-1,1.30542926666667,2.47343758888889,0.114478631888889,299.336078888889,298.590864444444,292.87502,268.045427777778,244.268241111111
"198",372,90,-1,1.47687802222222,2.23554286666667,0.157732658888889,305.987396666667,304.917602222222,285.010478888889,254.613012222222,228.299403333333
"199",153,93,1,2.50100546666667,28.80048,0.245391585555556,213.42311,182.055385555556,157.657407777778,145.617496666667,138.975544444444
"200",156,93,1,1.96174728888889,22.8560252888889,0.327577446666667,233.359664444444,221.853855555556,183.678815555556,146.66482,133.308933333333
"201",159,93,1,1.87008467777778,15.2715221333333,0.355058745555556,291.734575555556,221.833516666667,171.531604444444,146.085502222222,141.530164444444
"202",162,93,1,2.32777565555556,11.6327598666667,0.281699434444444,285.880388888889,226.777655555556,191.493053333333,168.8737,164.747826666667
"203",165,93,1,2.01299598888889,9.66998887777778,0.324993147777778,297.190862222222,252.805485555556,212.097233333333,179.609408888889,162.572914444444
"204",168,93,1,1.8250514,12.6720130333333,0.313334086666667,321.513121111111,259.597554444444,206.469421111111,177.769773333333,166.89572
"205",171,93,1,1.9287026,17.8164196222222,0.313833365555556,318.638998888889,253.231744444444,216.005284444444,176.99646,162.299443333333
"206",174,93,1,2.03791482222222,12.8370792888889,0.30904304,319.602575555556,259.576946666667,203.922028888889,178.948477777778,169.884893333333
"207",177,93,1,2.58688073333333,13.0700346222222,0.314949543333333,320.113662222222,251.893292222222,217.323668888889,181.787534444444,161.526661111111
"208",180,93,1,2.45464012222222,11.3965777777778,0.32047922,312.089372222222,252.327585555556,199.205336666667,166.548932222222,157.307946666667
"209",282,93,1,2.2145397,10.8383407777778,0.101905054111111,209.55974,191.14011,178.28541,162.762363333333,153.635902222222
